Colour convertions from Jordi et al. (2010) A&A 523 A48

 Teff   g   M/H  G-Gbp    G-Grp   Gbp-Grp G-V     V-Ic    V-Rc    B-V    Gbp-V    Gbp-Ic  Grp-V   Grp-Ic   g-r     r-i     G-g     G-r     G-i     G-z     BC G    BC Gbp  BC Grp
 3750  0.0 -2.0  -1.194   1.094   2.288  -0.931   2.165   1.127   1.996   0.263   2.428  -2.025   0.140    1.783   0.825  -2.001  -0.218   0.607   1.105  -0.980  -2.175   0.114
 3750  0.3 -2.0  -1.135   1.069   2.204  -0.862   2.065   1.070   1.931   0.273   2.338  -1.931   0.134    1.697   0.779  -1.885  -0.188   0.591   1.062  -0.937  -2.072   0.132
 3750  0.6 -2.0  -1.079   1.044   2.123  -0.800   1.975   1.016   1.848   0.279   2.254  -1.844   0.131    1.601   0.738  -1.767  -0.166   0.572   1.023  -0.900  -1.979   0.144
 3750  0.9 -2.0  -1.037   1.025   2.062  -0.755   1.908   0.974   1.774   0.282   2.190  -1.780   0.128    1.522   0.709  -1.674  -0.152   0.557   0.994  -0.873  -1.910   0.152
 3750  1.0 -2.0  -1.017   1.015   2.032  -0.733   1.875   0.954   1.738   0.284   2.159  -1.748   0.127    1.484   0.694  -1.629  -0.145   0.549   0.980  -0.860  -1.877   0.155
 3750  1.5 -2.0  -0.937   0.976   1.913  -0.651   1.748   0.875   1.600   0.286   2.034  -1.627   0.121    1.335   0.640  -1.458  -0.123   0.517   0.923  -0.809  -1.746   0.167
 3750  3.5 -2.0  -0.708   0.789   1.497  -0.477   1.341   0.874   1.535   0.231   1.572  -1.266   0.075    1.542   0.299  -1.391   0.151   0.450   0.427   0.002  -0.706   0.791
 3750  4.0 -2.0  -0.703   0.789   1.492  -0.472   1.346   0.865   1.520   0.231   1.577  -1.261   0.085    1.537   0.295  -1.385   0.152   0.447   0.437   0.007  -0.696   0.796
 3750  4.5 -2.0  -0.701   0.785   1.486  -0.474   1.337   0.871   1.503   0.227   1.564  -1.259   0.078    1.540   0.289  -1.385   0.155   0.444   0.424   0.023  -0.678   0.808
 4000  0.0 -2.0  -0.775   0.876   1.651  -0.497   1.474   0.768   1.422   0.278   1.752  -1.373   0.101    1.243   0.463  -1.261  -0.018   0.445   0.746  -0.510  -1.285   0.366
 4000  0.5 -2.0  -0.707   0.832   1.539  -0.437   1.366   0.703   1.291   0.270   1.636  -1.269   0.097    1.110   0.413  -1.118  -0.008   0.405   0.688  -0.476  -1.183   0.357
 4000  1.0 -2.0  -0.655   0.798   1.453  -0.398   1.289   0.655   1.172   0.257   1.546  -1.196   0.093    1.002   0.378  -1.007  -0.005   0.373   0.643  -0.454  -1.109   0.344
 4000  1.5 -2.0  -0.617   0.773   1.390  -0.376   1.239   0.625   1.074   0.241   1.480  -1.149   0.090    0.923   0.355  -0.929  -0.006   0.349   0.611  -0.440  -1.057   0.333
 4000  2.0 -2.0  -0.593   0.756   1.349  -0.367   1.211   0.611   1.001   0.226   1.437  -1.123   0.088    0.873   0.340  -0.880  -0.007   0.333   0.590  -0.432  -1.025   0.323
 4000  2.5 -2.0  -0.581   0.748   1.329  -0.368   1.204   0.609   0.956   0.213   1.417  -1.116   0.088    0.853   0.333  -0.860  -0.007   0.326   0.580  -0.425  -1.006   0.323
 4000  3.0 -2.0  -0.583   0.750   1.333  -0.377   1.216   0.618   0.936   0.206   1.422  -1.127   0.089    0.853   0.338  -0.862  -0.009   0.329   0.582  -0.409  -0.992   0.341
 4000  3.5 -2.0  -0.636   0.788   1.424  -0.426   1.315   0.674   1.003   0.210   1.525  -1.214   0.101    0.939   0.392  -0.957  -0.018   0.374   0.618  -0.325  -0.961   0.463
 4000  4.0 -2.0  -0.785   0.879   1.664  -0.563   1.575   0.823   1.210   0.222   1.797  -1.442   0.133    1.175   0.534  -1.227  -0.052   0.482   0.706  -0.141  -0.927   0.738
 4000  4.5 -2.0  -0.786   0.881   1.667  -0.566   1.579   0.825   1.201   0.220   1.799  -1.447   0.132    1.176   0.537  -1.229  -0.053   0.484   0.707  -0.130  -0.917   0.750
 4000  5.0 -2.0  -0.795   0.885   1.680  -0.578   1.596   0.842   1.213   0.217   1.813  -1.463   0.133    1.210   0.537  -1.259  -0.049   0.488   0.711  -0.128  -0.923   0.757
 4250  0.0 -2.0  -0.728   0.840   1.568  -0.457   1.403   0.732   1.327   0.271   1.674  -1.297   0.106    1.153   0.439  -1.160  -0.007   0.432   0.666  -0.315  -1.043   0.525
 4250  0.5 -2.0  -0.676   0.806   1.482  -0.413   1.320   0.682   1.225   0.263   1.583  -1.219   0.101    1.051   0.401  -1.052  -0.001   0.400   0.621  -0.294  -0.970   0.512
 4250  1.0 -2.0  -0.634   0.777   1.411  -0.381   1.256   0.642   1.132   0.253   1.509  -1.158   0.098    0.962   0.374  -0.963  -0.001   0.373   0.584  -0.280  -0.914   0.497
 4250  1.5 -2.0  -0.602   0.755   1.357  -0.360   1.211   0.613   1.056   0.242   1.453  -1.115   0.096    0.894   0.353  -0.896  -0.002   0.351   0.557  -0.273  -0.875   0.483
 4250  2.0 -2.0  -0.579   0.740   1.319  -0.349   1.183   0.596   0.995   0.230   1.413  -1.089   0.094    0.845   0.341  -0.850  -0.005   0.336   0.538  -0.269  -0.848   0.470
 4250  2.5 -2.0  -0.565   0.730   1.295  -0.344   1.167   0.587   0.953   0.221   1.388  -1.074   0.093    0.816   0.333  -0.822  -0.006   0.327   0.526  -0.268  -0.832   0.462
 4250  3.0 -2.0  -0.559   0.726   1.285  -0.347   1.166   0.589   0.928   0.212   1.378  -1.073   0.093    0.807   0.329  -0.813  -0.006   0.323   0.521  -0.265  -0.824   0.461
 4250  3.5 -2.0  -0.580   0.741   1.321  -0.366   1.204   0.614   0.960   0.214   1.418  -1.107   0.097    0.849   0.347  -0.854  -0.005   0.342   0.533  -0.219  -0.799   0.522
 4250  4.0 -2.0  -0.641   0.781   1.422  -0.412   1.303   0.674   1.076   0.229   1.532  -1.193   0.110    0.968   0.397  -0.974  -0.006   0.391   0.567  -0.102  -0.743   0.679
 4250  4.5 -2.0  -0.648   0.786   1.434  -0.422   1.319   0.686   1.075   0.226   1.545  -1.208   0.111    0.983   0.402  -0.989  -0.006   0.396   0.572  -0.091  -0.739   0.695
 4250  5.0 -2.0  -0.653   0.790   1.443  -0.430   1.331   0.695   1.073   0.223   1.554  -1.220   0.111    0.997   0.406  -1.003  -0.006   0.400   0.577  -0.085  -0.738   0.705
 4500  0.0 -2.0  -0.656   0.788   1.444  -0.397   1.289   0.669   1.187   0.259   1.548  -1.185   0.104    1.019   0.392  -1.014   0.005   0.397   0.574  -0.169  -0.825   0.620
 4500  0.5 -2.0  -0.622   0.765   1.387  -0.370   1.236   0.636   1.118   0.252   1.488  -1.135   0.101    0.950   0.368  -0.944   0.006   0.374   0.543  -0.159  -0.781   0.606
 4500  1.0 -2.0  -0.594   0.744   1.338  -0.350   1.193   0.609   1.057   0.244   1.437  -1.094   0.099    0.891   0.350  -0.886   0.005   0.355   0.518  -0.152  -0.746   0.592
 4500  1.5 -2.0  -0.571   0.728   1.299  -0.335   1.161   0.588   1.006   0.236   1.397  -1.063   0.098    0.844   0.336  -0.841   0.003   0.339   0.498  -0.149  -0.721   0.579
 4500  2.0 -2.0  -0.555   0.716   1.271  -0.325   1.137   0.573   0.968   0.230   1.367  -1.041   0.096    0.808   0.326  -0.807   0.001   0.327   0.484  -0.148  -0.703   0.568
